"","UID","SAMPLE_TYPE","TRANSECT","POINT","PARAMETER","RESULT","FLAG","IND","ACTIVE","OPERATION","INSERTION","DEPRECATION","REASON","SITE_ID","SIZE","CHAR","NUM","PARAMRES"
"33938",11799,"BANKW","IJ","RT","Cover","C","TEMP_NAMC",106,TRUE,"O",2013-11-26,9999-12-31,NA,"RS-SS-0001","SS","C",NA,"C"
"33946",11799,"BANKW","J","LF","Cover","C","TEMP_NAMC",109,TRUE,"O",2013-11-26,9999-12-31,NA,"RS-SS-0001","SS","C",NA,"C"
"33947",11799,"BANKW","JK","LF","Cover","C","TEMP_NAMC",115,TRUE,"O",2013-11-26,9999-12-31,NA,"RS-SS-0001","SS","C",NA,"C"
"33999",11799,"BANKW","A","RT","Cover","C","TEMP_NAMC",4,TRUE,"O",2013-11-26,9999-12-31,NA,"RS-SS-0001","SS","C",NA,"C"
"34210",11799,"BANKW","AB","RT","Cover","C","TEMP_NAMC",10,TRUE,"O",2013-11-26,9999-12-31,NA,"RS-SS-0001","SS","C",NA,"C"
"34220",11799,"BANKW","C","LF","Cover","C","TEMP_NAMC",25,TRUE,"O",2013-11-26,9999-12-31,NA,"RS-SS-0001","SS","C",NA,"C"
"34250",11799,"BANKW","E","RT","Cover","C","TEMP_NAMC",52,TRUE,"O",2013-11-26,9999-12-31,NA,"RS-SS-0001","SS","C",NA,"C"
"34285",11799,"BANKW","GH","RT","Cover","C","TEMP_NAMC",82,TRUE,"O",2013-11-26,9999-12-31,NA,"RS-SS-0001","SS","C",NA,"C"
"34308",11799,"BANKW","IJ","LF","Cover","C","TEMP_NAMC",103,TRUE,"O",2013-11-26,9999-12-31,NA,"RS-SS-0001","SS","C",NA,"C"
"34316",11799,"BANKW","JK","RT","Cover","C","TEMP_NAMC",118,TRUE,"O",2013-11-26,9999-12-31,NA,"RS-SS-0001","SS","C",NA,"C"
"34341",11799,"BANKW","BC","LF","Cover","C","TEMP_NAMC",19,TRUE,"O",2013-11-26,9999-12-31,NA,"RS-SS-0001","SS","C",NA,"C"
"34434",11799,"BANKW","J","RT","Cover","C","TEMP_NAMC",112,TRUE,"O",2013-11-26,9999-12-31,NA,"RS-SS-0001","SS","C",NA,"C"
"34584",11799,"BANKW","BC","RT","Cover","C","TEMP_NAMC",22,TRUE,"O",2013-11-26,9999-12-31,NA,"RS-SS-0001","SS","C",NA,"C"
"34594",11799,"BANKW","C","RT","Cover","C","TEMP_NAMC",28,TRUE,"O",2013-11-26,9999-12-31,NA,"RS-SS-0001","SS","C",NA,"C"
"34687",11799,"BANKW","A","LF","Cover","C","TEMP_NAMC",1,TRUE,"O",2013-11-26,9999-12-31,NA,"RS-SS-0001","SS","C",NA,"C"
"34748",11799,"BANKW","F","LF","Cover","C","TEMP_NAMC",61,TRUE,"O",2013-11-26,9999-12-31,NA,"RS-SS-0001","SS","C",NA,"C"
"34882",11799,"BANKW","FG","LF","Cover","C","TEMP_NAMC",67,TRUE,"O",2013-11-26,9999-12-31,NA,"RS-SS-0001","SS","C",NA,"C"
"34944",11799,"BANKW","B","LF","Cover","C","TEMP_NAMC",13,TRUE,"O",2013-11-26,9999-12-31,NA,"RS-SS-0001","SS","C",NA,"C"
"35301",11799,"BANKW","K","RT","Cover","C","TEMP_NAMC",124,TRUE,"O",2013-11-26,9999-12-31,NA,"RS-SS-0001","SS","C",NA,"C"
"35307",11799,"BANKW","B","RT","Cover","C","TEMP_NAMC",16,TRUE,"O",2013-11-26,9999-12-31,NA,"RS-SS-0001","SS","C",NA,"C"
"35607",11799,"BANKW","K","LF","Cover","C","TEMP_NAMC",121,TRUE,"O",2013-11-26,9999-12-31,NA,"RS-SS-0001","SS","C",NA,"C"
"35631",11800,"BANKW","GH","LF","Cover","C","TEMP_NAMC",5706,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"35658",11800,"BANKW","IJ","LF","Cover","C","TEMP_NAMC",5730,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"35681",11800,"BANKW","A","RT","Cover","C","TEMP_NAMC",5631,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"35682",11800,"BANKW","E","LF","Cover","C","TEMP_NAMC",5676,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"35727",11800,"BANKW","AB","LF","Cover","C","TEMP_NAMC",5634,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"35825",11800,"BANKW","J","LF","Cover","C","TEMP_NAMC",5736,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"35846",11800,"BANKW","HI","LF","Cover","C","TEMP_NAMC",5718,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"35857",11800,"BANKW","I","RT","Cover","C","TEMP_NAMC",5727,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"35880",11800,"BANKW","K","RT","Cover","C","TEMP_NAMC",5751,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"35886",11800,"BANKW","A","LF","Cover","C","TEMP_NAMC",5628,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"35906",11800,"BANKW","C","LF","Cover","C","TEMP_NAMC",5652,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"35953",11800,"BANKW","G","LF","Cover","C","TEMP_NAMC",5700,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"35995",11800,"BANKW","JK","LF","Cover","C","TEMP_NAMC",5742,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"36019",11800,"BANKW","I","LF","Cover","C","TEMP_NAMC",5724,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"36034",11800,"BANKW","J","RT","Cover","C","TEMP_NAMC",5739,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"36041",11800,"BANKW","GH","RT","Cover","U","TEMP_NAMC",5709,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","U",NA,"U"
"36081",11800,"BANKW","JK","RT","Cover","C","TEMP_NAMC",5745,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"36191",11800,"BANKW","FG","LF","Cover","C","TEMP_NAMC",5694,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"36308",11800,"BANKW","EF","RT","Cover","C","TEMP_NAMC",5685,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"36332",11800,"BANKW","H","LF","Cover","C","TEMP_NAMC",5712,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"36344",11800,"BANKW","HI","RT","Cover","U","TEMP_NAMC",5721,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","U",NA,"U"
"36356",11800,"BANKW","IJ","RT","Cover","C","TEMP_NAMC",5733,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"36363",11800,"BANKW","G","RT","Cover","C","TEMP_NAMC",5703,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"36400",11800,"BANKW","CD","LF","Cover","C","TEMP_NAMC",5658,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"36633",11800,"BANKW","BC","RT","Cover","C","TEMP_NAMC",5649,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"36641",11800,"BANKW","C","RT","Cover","U","TEMP_NAMC",5655,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","U",NA,"U"
"36644",11800,"BANKW","CD","RT","Cover","C","TEMP_NAMC",5661,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"36650",11800,"BANKW","D","LF","Cover","C","TEMP_NAMC",5664,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"36655",11800,"BANKW","DE","LF","Cover","C","TEMP_NAMC",5670,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"36657",11800,"BANKW","DE","RT","Cover","C","TEMP_NAMC",5673,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"36734",11800,"BANKW","K","LF","Cover","C","TEMP_NAMC",5748,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"36752",11800,"BANKW","BC","LF","Cover","C","TEMP_NAMC",5646,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"36789",11800,"BANKW","E","RT","Cover","C","TEMP_NAMC",5679,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"37016",11800,"BANKW","D","RT","Cover","C","TEMP_NAMC",5667,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"37049",11800,"BANKW","FG","RT","Cover","C","TEMP_NAMC",5697,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"37112",11800,"BANKW","B","LF","Cover","C","TEMP_NAMC",5640,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"37197",11800,"BANKW","H","RT","Cover","U","TEMP_NAMC",5715,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","U",NA,"U"
"37198",11800,"BANKW","EF","LF","Cover","C","TEMP_NAMC",5682,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"37279",11800,"BANKW","B","RT","Cover","C","TEMP_NAMC",5643,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"37284",11800,"BANKW","F","LF","Cover","C","TEMP_NAMC",5688,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"37315",11800,"BANKW","AB","RT","Cover","C","TEMP_NAMC",5637,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"37363",11800,"BANKW","F","RT","Cover","C","TEMP_NAMC",5691,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8320","LS","C",NA,"C"
"37525",11801,"BANKW","IJ","LF","Cover","C","TEMP_NAMC",6486,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"37543",11801,"BANKW","EF","RT","Cover","C","TEMP_NAMC",6441,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"37570",11801,"BANKW","I","RT","Cover","C","TEMP_NAMC",6483,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"37572",11801,"BANKW","J","LF","Cover","C","TEMP_NAMC",6492,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"37594",11801,"BANKW","AB","LF","Cover","C","TEMP_NAMC",6390,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"37596",11801,"BANKW","AB","RT","Cover","C","TEMP_NAMC",6393,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"37662",11801,"BANKW","A","RT","Cover","C","TEMP_NAMC",6387,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"37667",11801,"BANKW","E","RT","Cover","C","TEMP_NAMC",6435,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"37710",11801,"BANKW","E","LF","Cover","C","TEMP_NAMC",6432,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"37713",11801,"BANKW","GH","LF","Cover","C","TEMP_NAMC",6462,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"37772",11801,"BANKW","FG","LF","Cover","C","TEMP_NAMC",6450,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"37819",11801,"BANKW","G","RT","Cover","C","TEMP_NAMC",6459,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"37863",11801,"BANKW","GH","RT","Cover","C","TEMP_NAMC",6465,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"37872",11801,"BANKW","A","LF","Cover","C","TEMP_NAMC",6384,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38011",11801,"BANKW","FG","RT","Cover","C","TEMP_NAMC",6453,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38022",11801,"BANKW","D","LF","Cover","C","TEMP_NAMC",6420,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38032",11801,"BANKW","H","RT","Cover","C","TEMP_NAMC",6471,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38101",11801,"BANKW","CD","LF","Cover","C","TEMP_NAMC",6414,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38120",11801,"BANKW","DE","RT","Cover","C","TEMP_NAMC",6429,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38126",11801,"BANKW","EF","LF","Cover","C","TEMP_NAMC",6438,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38277",11801,"BANKW","H","LF","Cover","C","TEMP_NAMC",6468,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38299",11801,"BANKW","IJ","RT","Cover","C","TEMP_NAMC",6489,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38436",11801,"BANKW","K","LF","Cover","C","TEMP_NAMC",6504,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38476",11801,"BANKW","D","RT","Cover","C","TEMP_NAMC",6423,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38477",11801,"BANKW","DE","LF","Cover","C","TEMP_NAMC",6426,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38550",11801,"BANKW","JK","LF","Cover","C","TEMP_NAMC",6498,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38556",11801,"BANKW","K","RT","Cover","C","TEMP_NAMC",6507,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38575",11801,"BANKW","BC","RT","Cover","C","TEMP_NAMC",6405,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38649",11801,"BANKW","HI","LF","Cover","C","TEMP_NAMC",6474,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38672",11801,"BANKW","J","RT","Cover","C","TEMP_NAMC",6495,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38680",11801,"BANKW","JK","RT","Cover","C","TEMP_NAMC",6501,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38697",11801,"BANKW","BC","LF","Cover","C","TEMP_NAMC",6402,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38773",11801,"BANKW","I","LF","Cover","C","TEMP_NAMC",6480,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38775",11801,"BANKW","HI","RT","Cover","C","TEMP_NAMC",6477,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38812",11801,"BANKW","B","LF","Cover","C","TEMP_NAMC",6396,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38822",11801,"BANKW","F","RT","Cover","C","TEMP_NAMC",6447,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38827",11801,"BANKW","C","LF","Cover","C","TEMP_NAMC",6408,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38829",11801,"BANKW","C","RT","Cover","C","TEMP_NAMC",6411,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38837",11801,"BANKW","CD","RT","Cover","C","TEMP_NAMC",6417,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"38871",11801,"BANKW","G","LF","Cover","C","TEMP_NAMC",6456,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"39063",11801,"BANKW","B","RT","Cover","C","TEMP_NAMC",6399,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"39151",11801,"BANKW","F","LF","Cover","C","TEMP_NAMC",6444,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8340","LS","C",NA,"C"
"39240",11802,"BANKW","BC","LF","Cover","C","TEMP_NAMC",5520,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","C",NA,"C"
"39307",11802,"BANKW","DE","RT","Cover","U","TEMP_NAMC",5547,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"39352",11802,"BANKW","J","RT","Cover","U","TEMP_NAMC",5613,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"39503",11802,"BANKW","I","RT","Cover","C","TEMP_NAMC",5601,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","C",NA,"C"
"39509",11802,"BANKW","C","LF","Cover","C","TEMP_NAMC",5526,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","C",NA,"C"
"39528",11802,"BANKW","DE","LF","Cover","U","TEMP_NAMC",5544,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"39575",11802,"BANKW","HI","LF","Cover","C","TEMP_NAMC",5592,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","C",NA,"C"
"39677",11802,"BANKW","FG","RT","Cover","U","TEMP_NAMC",5571,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"39687",11802,"BANKW","D","RT","Cover","U","TEMP_NAMC",5541,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"39694",11802,"BANKW","H","RT","Cover","U","TEMP_NAMC",5589,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"39712",11802,"BANKW","J","LF","Cover","U","TEMP_NAMC",5610,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"39783",11802,"BANKW","E","RT","Cover","U","TEMP_NAMC",5553,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"39802",11802,"BANKW","G","LF","Cover","C","TEMP_NAMC",5574,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","C",NA,"C"
"39865",11802,"BANKW","B","LF","Cover","U","TEMP_NAMC",5514,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"40114",11802,"BANKW","B","RT","Cover","U","TEMP_NAMC",5517,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"40143",11802,"BANKW","E","LF","Cover","C","TEMP_NAMC",5550,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","C",NA,"C"
"40162",11802,"BANKW","F","RT","Cover","U","TEMP_NAMC",5565,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"40163",11802,"BANKW","FG","LF","Cover","U","TEMP_NAMC",5568,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"40189",11802,"BANKW","HI","RT","Cover","U","TEMP_NAMC",5595,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"40194",11802,"BANKW","I","LF","Cover","C","TEMP_NAMC",5598,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","C",NA,"C"
"40292",11802,"BANKW","G","RT","Cover","U","TEMP_NAMC",5577,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"40473",11802,"BANKW","AB","RT","Cover","U","TEMP_NAMC",5511,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"40498",11802,"BANKW","D","LF","Cover","U","TEMP_NAMC",5538,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"40542",11802,"BANKW","GH","RT","Cover","U","TEMP_NAMC",5583,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"40568",11802,"BANKW","IJ","LF","Cover","U","TEMP_NAMC",5604,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"40700",11802,"BANKW","JK","LF","Cover","U","TEMP_NAMC",5616,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"40852",11802,"BANKW","CD","LF","Cover","U","TEMP_NAMC",5532,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"40853",11802,"BANKW","C","RT","Cover","U","TEMP_NAMC",5529,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"40860",11802,"BANKW","CD","RT","Cover","U","TEMP_NAMC",5535,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"41090",11802,"BANKW","BC","RT","Cover","C","TEMP_NAMC",5523,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","C",NA,"C"
"41190",11802,"BANKW","A","LF","Cover","U","TEMP_NAMC",5502,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"41248",11802,"BANKW","EF","RT","Cover","C","TEMP_NAMC",5559,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","C",NA,"C"
"41296",11802,"BANKW","IJ","RT","Cover","U","TEMP_NAMC",5607,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"41494",11802,"BANKW","F","LF","Cover","U","TEMP_NAMC",5562,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"41559",11802,"BANKW","AB","LF","Cover","U","TEMP_NAMC",5508,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"41560",11802,"BANKW","A","RT","Cover","U","TEMP_NAMC",5505,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"41636",11802,"BANKW","GH","LF","Cover","C","TEMP_NAMC",5580,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","C",NA,"C"
"41855",11802,"BANKW","EF","LF","Cover","U","TEMP_NAMC",5556,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"41889",11802,"BANKW","H","LF","Cover","U","TEMP_NAMC",5586,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"42178",11802,"BANKW","K","LF","Cover","U","TEMP_NAMC",5622,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"42198",11802,"BANKW","K","RT","Cover","U","TEMP_NAMC",5625,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"42239",11802,"BANKW","JK","RT","Cover","U","TEMP_NAMC",5619,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-SS-8318","SS","U",NA,"U"
"45423",12362,"BANKW","J","RT","Cover","U","TEMP_NAMC",6117,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8325","LS","U",NA,"U"
"45427",12362,"BANKW","C","RT","Cover","C","TEMP_NAMC",6033,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8325","LS","C",NA,"C"
"45564",12362,"BANKW","B","LF","Cover","C","TEMP_NAMC",6018,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8325","LS","C",NA,"C"
"45567",12362,"BANKW","AB","RT","Cover","C","TEMP_NAMC",6015,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8325","LS","C",NA,"C"
"45573",12362,"BANKW","EF","RT","Cover","C","TEMP_NAMC",6063,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8325","LS","C",NA,"C"
"45595",12362,"BANKW","K","RT","Cover","C","TEMP_NAMC",6129,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8325","LS","C",NA,"C"
"45660",12362,"BANKW","J","LF","Cover","C","TEMP_NAMC",6114,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8325","LS","C",NA,"C"
"45764",12362,"BANKW","E","LF","Cover","C","TEMP_NAMC",6054,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8325","LS","C",NA,"C"
"45793",12362,"BANKW","GH","LF","Cover","C","TEMP_NAMC",6084,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8325","LS","C",NA,"C"
"45870",12362,"BANKW","C","LF","Cover","C","TEMP_NAMC",6030,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8325","LS","C",NA,"C"
"45873",12362,"BANKW","CD","RT","Cover","C","TEMP_NAMC",6039,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8325","LS","C",NA,"C"
"45929",12362,"BANKW","EF","LF","Cover","C","TEMP_NAMC",6060,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8325","LS","C",NA,"C"
"46036",12362,"BANKW","G","LF","Cover","C","TEMP_NAMC",6078,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8325","LS","C",NA,"C"
"46037",12362,"BANKW","G","RT","Cover","C","TEMP_NAMC",6081,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8325","LS","C",NA,"C"
"46144",12362,"BANKW","F","LF","Cover","C","TEMP_NAMC",6066,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8325","LS","C",NA,"C"
"46229",12362,"BANKW","BC","RT","Cover","C","TEMP_NAMC",6027,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8325","LS","C",NA,"C"
"46251",12362,"BANKW","DE","RT","Cover","C","TEMP_NAMC",6051,TRUE,"O",2013-11-26,9999-12-31,NA,"SU-LS-8325","LS","C",NA,"C"
